archive_path	file_stem	resolved_isolate_id	resolution_method	matches_wgs
csv_median/2019_02_21T14_31_54_E1_4.csv	2019_02_21T14_31_54_E1_4	2019-02-21T14-31-54	unmapped_other	False
csv_median/2019_02_21T14_01_57_E2_1.csv	2019_02_21T14_01_57_E2_1	2019-02-21T14-01-57	unmapped_other	False
csv_median/121498_18_D4.csv	121498_18_D4	121498-18	numeric_tgnr	True
csv_median/721467_18_C12.csv	721467_18_C12	721467-18	numeric_tgnr	True
csv_median/130852_18_H3.csv	130852_18_H3	130852-18	numeric_tgnr	True
csv_median/721794_18_G9.csv	721794_18_G9	721794-18	numeric_tgnr	True
csv_median/721192_18_D4.csv	721192_18_D4	721192-18	numeric_tgnr	True
csv_median/139956_18_B9.csv	139956_18_B9	139956-18	numeric_tgnr	True
csv_median/129950_18_E12.csv	129950_18_E12	129950-18	numeric_tgnr	True
csv_median/3641df55_d1b2_4015_a657_3b348d09e468_H3.csv	3641df55_d1b2_4015_a657_3b348d09e468_H3	713999-18	uuid_mapped	True
csv_median/100223_19_F3.csv	100223_19_F3	100223-19	numeric_tgnr	True
csv_median/720815_18_D10.csv	720815_18_D10	720815-18	numeric_tgnr	True
csv_median/712585_18_F8.csv	712585_18_F8	712585-18	numeric_tgnr	True
csv_median/721343_18_D3.csv	721343_18_D3	721343-18	numeric_tgnr	True
csv_median/721225_18_H5.csv	721225_18_H5	721225-18	numeric_tgnr	True
csv_median/22e02337_473d_4904_bb88_df7eacf8f348_E6.csv	22e02337_473d_4904_bb88_df7eacf8f348_E6	128541-18	uuid_mapped	True
csv_median/BTS_Validation_E1_12.csv	BTS_Validation_E1_12	BTS-Validation	unmapped_other	False
csv_median/9455037e_e547_4587_b8af_305986f0c321_B1.csv	9455037e_e547_4587_b8af_305986f0c321_B1	712246-18	uuid_mapped	True
csv_median/720641_18_D10.csv	720641_18_D10	720641-18	numeric_tgnr	True
csv_median/127083_18_C4.csv	127083_18_C4	127083-18	numeric_tgnr	True
csv_median/139019_18_A6.csv	139019_18_A6	139019-18	numeric_tgnr	True
csv_median/720233_18_C12.csv	720233_18_C12	720233-18	numeric_tgnr	True
csv_median/118828_18_D11.csv	118828_18_D11	118828-18	numeric_tgnr	True
csv_median/125052_18_D8.csv	125052_18_D8	125052-18	numeric_tgnr	True
csv_median/721159_18_C8.csv	721159_18_C8	721159-18	numeric_tgnr	True
csv_median/141318_18_B1.csv	141318_18_B1	141318-18	numeric_tgnr	True
csv_median/720299_18_B9.csv	720299_18_B9	720299-18	numeric_tgnr	True
csv_median/1b760d16_e87a_48af_85a1_776315eb95df_C5.csv	1b760d16_e87a_48af_85a1_776315eb95df_C5	130260-18	uuid_mapped	True
csv_median/720053_18_E12.csv	720053_18_E12	720053-18	numeric_tgnr	True
csv_median/100033_19_C10.csv	100033_19_C10	100033-19	numeric_tgnr	True
csv_median/720824_18_F11.csv	720824_18_F11	720824-18	numeric_tgnr	True
csv_median/147971_18_G8.csv	147971_18_G8	147971-18	numeric_tgnr	True
csv_median/707698_18_G12.csv	707698_18_G12	707698-18	numeric_tgnr	True
csv_median/126622_18_B4.csv	126622_18_B4	126622-18	numeric_tgnr	True
csv_median/102832_19_E11.csv	102832_19_E11	102832-19	numeric_tgnr	True
csv_median/721943_18_A10.csv	721943_18_A10	721943-18	numeric_tgnr	True
csv_median/118828_18_E7.csv	118828_18_E7	118828-18	numeric_tgnr	True
csv_median/721644_18_C2.csv	721644_18_C2	721644-18	numeric_tgnr	True
csv_median/700398_19_B1.csv	700398_19_B1	700398-19	numeric_tgnr	True
csv_median/139865_18_D12.csv	139865_18_D12	139865-18	numeric_tgnr	True
csv_median/115309_18_A1.csv	115309_18_A1	115309-18	numeric_tgnr	True
csv_median/721454_18_C2.csv	721454_18_C2	721454-18	numeric_tgnr	True
csv_median/712328_18_A5.csv	712328_18_A5	712328-18	numeric_tgnr	True
csv_median/708331_18_C2.csv	708331_18_C2	708331-18	numeric_tgnr	True
csv_median/721719_18_D9.csv	721719_18_D9	721719-18	numeric_tgnr	True
csv_median/720724_18_D3.csv	720724_18_D3	720724-18	numeric_tgnr	True
csv_median/3708bf82_c39d_44d0_bcae_d7796d47e4c7_A10.csv	3708bf82_c39d_44d0_bcae_d7796d47e4c7_A10	130949-18	uuid_mapped	True
csv_median/721901_18_B2.csv	721901_18_B2	721901-18	numeric_tgnr	True
csv_median/721930_18_B5.csv	721930_18_B5	721930-18	numeric_tgnr	True
csv_median/150832_18_B7.csv	150832_18_B7	150832-18	numeric_tgnr	True
csv_median/ffb46dfa_fd17_4c15_aee9_8bf6e5c8a798_G6.csv	ffb46dfa_fd17_4c15_aee9_8bf6e5c8a798_G6	714049-18	uuid_mapped	True
csv_median/721254_18_B8.csv	721254_18_B8	721254-18	numeric_tgnr	True
csv_median/141345_18_A5.csv	141345_18_A5	141345-18	numeric_tgnr	True
csv_median/721159_18_C7.csv	721159_18_C7	721159-18	numeric_tgnr	True
csv_median/116967_18_F8.csv	116967_18_F8	116967-18	numeric_tgnr	True
csv_median/722053_18_D6.csv	722053_18_D6	722053-18	numeric_tgnr	True
csv_median/721955_18_H4.csv	721955_18_H4	721955-18	numeric_tgnr	True
csv_median/e7778953_5d6d_401c_b043_ca071c792fe8_D4.csv	e7778953_5d6d_401c_b043_ca071c792fe8_D4	713467-18	uuid_mapped	True
csv_median/116096_18_E11.csv	116096_18_E11	116096-18	numeric_tgnr	True
csv_median/713866_18_A11.csv	713866_18_A11	713866-18	numeric_tgnr	True
csv_median/136153_18_D4.csv	136153_18_D4	136153-18	numeric_tgnr	True
csv_median/125217_18_B10.csv	125217_18_B10	125217-18	numeric_tgnr	True
csv_median/122060_18_E10.csv	122060_18_E10	122060-18	numeric_tgnr	True
csv_median/121582_18_D7.csv	121582_18_D7	121582-18	numeric_tgnr	True
csv_median/719866_18_B9.csv	719866_18_B9	719866-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_14.csv	BTS_Validation_E1_14	BTS-Validation	unmapped_other	False
csv_median/BTS_Validation_E3_01.csv	BTS_Validation_E3_01	BTS-Validation	unmapped_other	False
csv_median/100033_19_C9.csv	100033_19_C9	100033-19	numeric_tgnr	True
csv_median/139632_18_H8.csv	139632_18_H8	139632-18	numeric_tgnr	True
csv_median/719964_18_E7.csv	719964_18_E7	719964-18	numeric_tgnr	True
csv_median/720233_18_C10.csv	720233_18_C10	720233-18	numeric_tgnr	True
csv_median/719590_18_G5.csv	719590_18_G5	719590-18	numeric_tgnr	True
csv_median/117315_18_G7.csv	117315_18_G7	117315-18	numeric_tgnr	True
csv_median/122551_18_A1.csv	122551_18_A1	122551-18	numeric_tgnr	True
csv_median/115366_18_B9.csv	115366_18_B9	115366-18	numeric_tgnr	True
csv_median/105436_19_G12.csv	105436_19_G12	105436-19	numeric_tgnr	True
csv_median/134488_18_H1.csv	134488_18_H1	134488-18	numeric_tgnr	True
csv_median/721956_18_B11.csv	721956_18_B11	721956-18	numeric_tgnr	True
csv_median/718877_18_E5_1.csv	718877_18_E5_1	718877-18	numeric_tgnr	True
csv_median/709446_18_E11.csv	709446_18_E11	709446-18	numeric_tgnr	True
csv_median/722046_18_C11.csv	722046_18_C11	722046-18	numeric_tgnr	True
csv_median/09015c6a_b078_40c3_995b_4a19d66e5b59_C1.csv	09015c6a_b078_40c3_995b_4a19d66e5b59_C1	127083-18	uuid_mapped	True
csv_median/720805_18_G4.csv	720805_18_G4	720805-18	numeric_tgnr	True
csv_median/721318_18_E7.csv	721318_18_E7	721318-18	numeric_tgnr	True
csv_median/39da9a20_6694_4283_9ff1_6a3f1ef20ead_G8.csv	39da9a20_6694_4283_9ff1_6a3f1ef20ead_G8	130059-18	uuid_mapped	True
csv_median/720708_18_D10.csv	720708_18_D10	720708-18	numeric_tgnr	True
csv_median/719831_18_B4.csv	719831_18_B4	719831-18	numeric_tgnr	True
csv_median/117301_18_D3.csv	117301_18_D3	117301-18	numeric_tgnr	True
csv_median/720135_18_G8.csv	720135_18_G8	720135-18	numeric_tgnr	True
csv_median/719831_18_B2.csv	719831_18_B2	719831-18	numeric_tgnr	True
csv_median/132924_18_D8.csv	132924_18_D8	132924-18	numeric_tgnr	True
csv_median/721303_18_E11.csv	721303_18_E11	721303-18	numeric_tgnr	True
csv_median/721260_18_B10.csv	721260_18_B10	721260-18	numeric_tgnr	True
csv_median/720602_18_C11.csv	720602_18_C11	720602-18	numeric_tgnr	True
csv_median/720836_18_D3.csv	720836_18_D3	720836-18	numeric_tgnr	True
csv_median/132418_18_B4.csv	132418_18_B4	132418-18	numeric_tgnr	True
csv_median/719846_18_B8.csv	719846_18_B8	719846-18	numeric_tgnr	True
csv_median/145233_18_C6.csv	145233_18_C6	145233-18	numeric_tgnr	True
csv_median/720661_18_H3.csv	720661_18_H3	720661-18	numeric_tgnr	True
csv_median/709894_18_F7.csv	709894_18_F7	709894-18	numeric_tgnr	True
csv_median/717604_18_A4.csv	717604_18_A4	717604-18	numeric_tgnr	True
csv_median/709098_18_A3.csv	709098_18_A3	709098-18	numeric_tgnr	True
csv_median/720762_18_B4.csv	720762_18_B4	720762-18	numeric_tgnr	True
csv_median/718360_18_A11.csv	718360_18_A11	718360-18	numeric_tgnr	True
csv_median/102689_19_C10.csv	102689_19_C10	102689-19	numeric_tgnr	True
csv_median/720947_18_G7.csv	720947_18_G7	720947-18	numeric_tgnr	True
csv_median/721894_18_G12.csv	721894_18_G12	721894-18	numeric_tgnr	True
csv_median/103840_19_F10.csv	103840_19_F10	103840-19	numeric_tgnr	True
csv_median/721553_18_D10.csv	721553_18_D10	721553-18	numeric_tgnr	True
csv_median/100738_19_D7.csv	100738_19_D7	100738-19	numeric_tgnr	True
csv_median/115672_18_H4.csv	115672_18_H4	115672-18	numeric_tgnr	True
csv_median/721681_18_E10.csv	721681_18_E10	721681-18	numeric_tgnr	True
csv_median/720660_18_G12.csv	720660_18_G12	720660-18	numeric_tgnr	True
csv_median/127390_18_D3.csv	127390_18_D3	127390-18	numeric_tgnr	True
csv_median/721789_18_G3.csv	721789_18_G3	721789-18	numeric_tgnr	True
csv_median/143736_18_F12.csv	143736_18_F12	143736-18	numeric_tgnr	True
csv_median/712246_18_B1.csv	712246_18_B1	712246-18	numeric_tgnr	True
csv_median/719857_18_A3.csv	719857_18_A3	719857-18	numeric_tgnr	True
csv_median/706907_18_H7.csv	706907_18_H7	706907-18	numeric_tgnr	True
csv_median/8cd73cd7_b73d_4cfd_b71d_e09eda4a1e9b_E6.csv	8cd73cd7_b73d_4cfd_b71d_e09eda4a1e9b_E6	714140-18	uuid_mapped	True
csv_median/720876_18_G9.csv	720876_18_G9	720876-18	numeric_tgnr	True
csv_median/720660_18_G9.csv	720660_18_G9	720660-18	numeric_tgnr	True
csv_median/717614_18_D8.csv	717614_18_D8	717614-18	numeric_tgnr	True
csv_median/123536_18_F11.csv	123536_18_F11	123536-18	numeric_tgnr	True
csv_median/100676_19_E7.csv	100676_19_E7	100676-19	numeric_tgnr	True
csv_median/120507_18_G9.csv	120507_18_G9	120507-18	numeric_tgnr	True
csv_median/721483_18_A8.csv	721483_18_A8	721483-18	numeric_tgnr	True
csv_median/719833_18_A9.csv	719833_18_A9	719833-18	numeric_tgnr	True
csv_median/716079_18_C10.csv	716079_18_C10	716079-18	numeric_tgnr	True
csv_median/720033_18_F4.csv	720033_18_F4	720033-18	numeric_tgnr	True
csv_median/136153_18_D2.csv	136153_18_D2	136153-18	numeric_tgnr	True
csv_median/721990_18_E6.csv	721990_18_E6	721990-18	numeric_tgnr	True
csv_median/721649_18_G10.csv	721649_18_G10	721649-18	numeric_tgnr	True
csv_median/120706_2_18_C4.csv	120706_2_18_C4	120706-2-18	numeric_tgnr	True
csv_median/721487_18_A11.csv	721487_18_A11	721487-18	numeric_tgnr	True
csv_median/720274_18_A5.csv	720274_18_A5	720274-18	numeric_tgnr	True
csv_median/141714_18_C6.csv	141714_18_C6	141714-18	numeric_tgnr	True
csv_median/720274_18_A7.csv	720274_18_A7	720274-18	numeric_tgnr	True
csv_median/2f012e12_f5b3_48af_b4aa_d515ad972a3e_E10.csv	2f012e12_f5b3_48af_b4aa_d515ad972a3e_E10	129950-18	uuid_mapped	True
csv_median/2ba3fa3a_5673_47bc_b6da_848b92ff118c_G7.csv	2ba3fa3a_5673_47bc_b6da_848b92ff118c_G7	130059-18	uuid_mapped	True
csv_median/121582_18_D5.csv	121582_18_D5	121582-18	numeric_tgnr	True
csv_median/127084_18_H7.csv	127084_18_H7	127084-18	numeric_tgnr	True
csv_median/716754_18_E9.csv	716754_18_E9	716754-18	numeric_tgnr	True
csv_median/722011_18_G4.csv	722011_18_G4	722011-18	numeric_tgnr	True
csv_median/2019_02_21T14_31_54_E1_5.csv	2019_02_21T14_31_54_E1_5	2019-02-21T14-31-54	unmapped_other	False
csv_median/720592_18_E5.csv	720592_18_E5	720592-18	numeric_tgnr	True
csv_median/721342_18_C11.csv	721342_18_C11	721342-18	numeric_tgnr	True
csv_median/700365_19_C6.csv	700365_19_C6	700365-19	numeric_tgnr	True
csv_median/102916_19_E8.csv	102916_19_E8	102916-19	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_6.csv	2019_02_21T14_29_58_E1_6	2019-02-21T14-29-58	unmapped_other	False
csv_median/133516_18_E10.csv	133516_18_E10	133516-18	numeric_tgnr	True
csv_median/720122_18_B7.csv	720122_18_B7	720122-18	numeric_tgnr	True
csv_median/6d10318a_66c5_4369_9943_6e1432293537_A11.csv	6d10318a_66c5_4369_9943_6e1432293537_A11	130949-18	uuid_mapped	True
csv_median/712246_18_B4.csv	712246_18_B4	712246-18	numeric_tgnr	True
csv_median/721186_18_E11.csv	721186_18_E11	721186-18	numeric_tgnr	True
csv_median/721595_18_F9.csv	721595_18_F9	721595-18	numeric_tgnr	True
csv_median/2019_02_21T14_04_15_E2_5.csv	2019_02_21T14_04_15_E2_5	2019-02-21T14-04-15	unmapped_other	False
csv_median/720711_18_E8.csv	720711_18_E8	720711-18	numeric_tgnr	True
csv_median/139865_18_D9.csv	139865_18_D9	139865-18	numeric_tgnr	True
csv_median/117050_18_A8.csv	117050_18_A8	117050-18	numeric_tgnr	True
csv_median/711402_18_G10.csv	711402_18_G10	711402-18	numeric_tgnr	True
csv_median/115366_18_B12.csv	115366_18_B12	115366-18	numeric_tgnr	True
csv_median/720508_18_B6.csv	720508_18_B6	720508-18	numeric_tgnr	True
csv_median/720154_18_B10.csv	720154_18_B10	720154-18	numeric_tgnr	True
csv_median/720848_18_C2.csv	720848_18_C2	720848-18	numeric_tgnr	True
csv_median/720919_18_G8.csv	720919_18_G8	720919-18	numeric_tgnr	True
csv_median/720223_18_A10_2.csv	720223_18_A10_2	720223-18	numeric_tgnr	True
csv_median/728978d6_9c87_417a_a6f5_a1d65b5f5a7b_B1.csv	728978d6_9c87_417a_a6f5_a1d65b5f5a7b_B1	713751-18	uuid_mapped	True
csv_median/721003_18_H5.csv	721003_18_H5	721003-18	numeric_tgnr	True
csv_median/118708_18_C9.csv	118708_18_C9	118708-18	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_3.csv	2019_02_21T14_29_58_E1_3	2019-02-21T14-29-58	unmapped_other	False
csv_median/721759_18_A1.csv	721759_18_A1	721759-18	numeric_tgnr	True
csv_median/720848_18_C1.csv	720848_18_C1	720848-18	numeric_tgnr	True
csv_median/700398_19_B2.csv	700398_19_B2	700398-19	numeric_tgnr	True
csv_median/721899_18_H1_2.csv	721899_18_H1_2	721899-18	numeric_tgnr	True
csv_median/720950_18_C7.csv	720950_18_C7	720950-18	numeric_tgnr	True
csv_median/709146_18_H1.csv	709146_18_H1	709146-18	numeric_tgnr	True
csv_median/719994_18_H2.csv	719994_18_H2	719994-18	numeric_tgnr	True
csv_median/123536_18_F10.csv	123536_18_F10	123536-18	numeric_tgnr	True
csv_median/137161_18_F8.csv	137161_18_F8	137161-18	numeric_tgnr	True
csv_median/721794_18_G10.csv	721794_18_G10	721794-18	numeric_tgnr	True
csv_median/721965_18_C10.csv	721965_18_C10	721965-18	numeric_tgnr	True
csv_median/125859_18_E9.csv	125859_18_E9	125859-18	numeric_tgnr	True
csv_median/720954_18_D3.csv	720954_18_D3	720954-18	numeric_tgnr	True
csv_median/139956_18_B11.csv	139956_18_B11	139956-18	numeric_tgnr	True
csv_median/587e703c_c2ba_45fa_8d0f_9e142b03933c_C2.csv	587e703c_c2ba_45fa_8d0f_9e142b03933c_C2	127083-18	uuid_mapped	True
csv_median/720555_18_F7.csv	720555_18_F7	720555-18	numeric_tgnr	True
csv_median/145816_18_B3_2.csv	145816_18_B3_2	145816-18	numeric_tgnr	True
csv_median/136153_18_D3.csv	136153_18_D3	136153-18	numeric_tgnr	True
csv_median/125052_18_D5.csv	125052_18_D5	125052-18	numeric_tgnr	True
csv_median/721901_18_B4.csv	721901_18_B4	721901-18	numeric_tgnr	True
csv_median/720919_18_G6.csv	720919_18_G6	720919-18	numeric_tgnr	True
csv_median/720177_18_B1.csv	720177_18_B1	720177-18	numeric_tgnr	True
csv_median/720635_18_A11.csv	720635_18_A11	720635-18	numeric_tgnr	True
csv_median/134355_18_A9.csv	134355_18_A9	134355-18	numeric_tgnr	True
csv_median/721171_18_C11.csv	721171_18_C11	721171-18	numeric_tgnr	True
csv_median/118653_18_D2.csv	118653_18_D2	118653-18	numeric_tgnr	True
csv_median/712190_18_A12.csv	712190_18_A12	712190-18	numeric_tgnr	True
csv_median/709204_18_C8.csv	709204_18_C8	709204-18	numeric_tgnr	True
csv_median/117796_18_A2.csv	117796_18_A2	117796-18	numeric_tgnr	True
csv_median/2019_02_21T14_01_57_E2_8.csv	2019_02_21T14_01_57_E2_8	2019-02-21T14-01-57	unmapped_other	False
csv_median/720748_18_A3.csv	720748_18_A3	720748-18	numeric_tgnr	True
csv_median/119812_18_F7.csv	119812_18_F7	119812-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_19.csv	BTS_Validation_E1_19	BTS-Validation	unmapped_other	False
csv_median/720954_18_D4.csv	720954_18_D4	720954-18	numeric_tgnr	True
csv_median/721740_18_D8.csv	721740_18_D8	721740-18	numeric_tgnr	True
csv_median/711963_18_B6.csv	711963_18_B6	711963-18	numeric_tgnr	True
csv_median/145309_18_C1.csv	145309_18_C1	145309-18	numeric_tgnr	True
csv_median/120125_18_F11.csv	120125_18_F11	120125-18	numeric_tgnr	True
csv_median/9c4e5fbc_2646_4abe_a3f0_74ab6bff737c_G3.csv	9c4e5fbc_2646_4abe_a3f0_74ab6bff737c_G3	131676-18	uuid_mapped	True
csv_median/721589_18_B3.csv	721589_18_B3	721589-18	numeric_tgnr	True
csv_median/146951_18_D1.csv	146951_18_D1	146951-18	numeric_tgnr	True
csv_median/118653_18_D4.csv	118653_18_D4	118653-18	numeric_tgnr	True
csv_median/134355_18_A11.csv	134355_18_A11	134355-18	numeric_tgnr	True
csv_median/720708_18_D11.csv	720708_18_D11	720708-18	numeric_tgnr	True
csv_median/720220_18_F1.csv	720220_18_F1	720220-18	numeric_tgnr	True
csv_median/2019_02_21T13_13_10_E2_3.csv	2019_02_21T13_13_10_E2_3	2019-02-21T13-13-10	unmapped_other	False
csv_median/720927_18_F1.csv	720927_18_F1	720927-18	numeric_tgnr	True
csv_median/721899_18_H2.csv	721899_18_H2	721899-18	numeric_tgnr	True
csv_median/720223_18_A12.csv	720223_18_A12	720223-18	numeric_tgnr	True
csv_median/700365_19_C5.csv	700365_19_C5	700365-19	numeric_tgnr	True
csv_median/720053_18_E11.csv	720053_18_E11	720053-18	numeric_tgnr	True
csv_median/720708_18_D12.csv	720708_18_D12	720708-18	numeric_tgnr	True
csv_median/143490_18_G5.csv	143490_18_G5	143490-18	numeric_tgnr	True
csv_median/BTS_E1_2.csv	BTS_E1_2	BTS	unmapped_other	False
csv_median/720661_18_H1.csv	720661_18_H1	720661-18	numeric_tgnr	True
csv_median/712328_18_A6.csv	712328_18_A6	712328-18	numeric_tgnr	True
csv_median/720753_18_B5.csv	720753_18_B5	720753-18	numeric_tgnr	True
csv_median/719846_18_B6.csv	719846_18_B6	719846-18	numeric_tgnr	True
csv_median/06a59d8b_4a93_477f_85fc_04dc31a433aa_A7.csv	06a59d8b_4a93_477f_85fc_04dc31a433aa_A7	712328-18	uuid_mapped	True
csv_median/29c387b2_4f70_4323_ae84_8a880b22ca07_C5.csv	29c387b2_4f70_4323_ae84_8a880b22ca07_C5	127354-18	uuid_mapped	True
csv_median/721553_18_D11.csv	721553_18_D11	721553-18	numeric_tgnr	True
csv_median/721001_18_H3.csv	721001_18_H3	721001-18	numeric_tgnr	True
csv_median/721147_18_D8.csv	721147_18_D8	721147-18	numeric_tgnr	True
csv_median/117416_18_C2.csv	117416_18_C2	117416-18	numeric_tgnr	True
csv_median/BTS_Validation_E3_02.csv	BTS_Validation_E3_02	BTS-Validation	unmapped_other	False
csv_median/a798632a_9173_4d66_961c_6f5ad5c02684_B2.csv	a798632a_9173_4d66_961c_6f5ad5c02684_B2	713751-18	uuid_mapped	True
csv_median/100738_19_D6.csv	100738_19_D6	100738-19	numeric_tgnr	True
csv_median/720815_18_D9.csv	720815_18_D9	720815-18	numeric_tgnr	True
csv_median/721961_18_C3.csv	721961_18_C3	721961-18	numeric_tgnr	True
csv_median/7d2cdbb3_ede2_4846_81b8_6c1c76432061_F11.csv	7d2cdbb3_ede2_4846_81b8_6c1c76432061_F11	713900-18	uuid_mapped	True
csv_median/721916_18_F8.csv	721916_18_F8	721916-18	numeric_tgnr	True
csv_median/721916_18_F6.csv	721916_18_F6	721916-18	numeric_tgnr	True
csv_median/721943_18_C4.csv	721943_18_C4	721943-18	numeric_tgnr	True
csv_median/709146_18_H2.csv	709146_18_H2	709146-18	numeric_tgnr	True
csv_median/e0b53793_0785_4465_9be2_fa19438b8dd6_H2.csv	e0b53793_0785_4465_9be2_fa19438b8dd6_H2	713999-18	uuid_mapped	True
csv_median/721773_18_A8.csv	721773_18_A8	721773-18	numeric_tgnr	True
csv_median/147404_18_E7.csv	147404_18_E7	147404-18	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_5.csv	2019_02_21T14_29_58_E1_5	2019-02-21T14-29-58	unmapped_other	False
csv_median/0236c894_3603_446f_9506_8ea17536a92f_E5.csv	0236c894_3603_446f_9506_8ea17536a92f_E5	128541-18	uuid_mapped	True
csv_median/721446_18_B9.csv	721446_18_B9	721446-18	numeric_tgnr	True
csv_median/720890_18_G2.csv	720890_18_G2	720890-18	numeric_tgnr	True
csv_median/719351_18_H5.csv	719351_18_H5	719351-18	numeric_tgnr	True
csv_median/718877_18_E6.csv	718877_18_E6	718877-18	numeric_tgnr	True
csv_median/719712_18_E11.csv	719712_18_E11	719712-18	numeric_tgnr	True
csv_median/d483491e_2ec8_4bf5_be94_ad8ac617691b_C4.csv	d483491e_2ec8_4bf5_be94_ad8ac617691b_C4	713440-18	uuid_mapped	True
csv_median/721483_18_A6.csv	721483_18_A6	721483-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_24.csv	BTS_Validation_E1_24	BTS-Validation	unmapped_other	False
csv_median/143362_18_A3.csv	143362_18_A3	143362-18	numeric_tgnr	True
csv_median/720890_18_G4.csv	720890_18_G4	720890-18	numeric_tgnr	True
csv_median/720836_18_D1.csv	720836_18_D1	720836-18	numeric_tgnr	True
csv_median/715464_18_G11.csv	715464_18_G11	715464-18	numeric_tgnr	True
csv_median/719455_18_G9.csv	719455_18_G9	719455-18	numeric_tgnr	True
csv_median/715217_18_A6.csv	715217_18_A6	715217-18	numeric_tgnr	True
csv_median/721211_18_B3.csv	721211_18_B3	721211-18	numeric_tgnr	True
csv_median/720834_18_C10.csv	720834_18_C10	720834-18	numeric_tgnr	True
csv_median/719999_18_A7.csv	719999_18_A7	719999-18	numeric_tgnr	True
csv_median/719349_18_A7_2.csv	719349_18_A7_2	719349-18	numeric_tgnr	True
csv_median/720177_18_B3.csv	720177_18_B3	720177-18	numeric_tgnr	True
csv_median/115672_18_H2.csv	115672_18_H2	115672-18	numeric_tgnr	True
csv_median/721894_18_G11.csv	721894_18_G11	721894-18	numeric_tgnr	True
csv_median/721985_18_D10.csv	721985_18_D10	721985-18	numeric_tgnr	True
csv_median/721792_18_G7.csv	721792_18_G7	721792-18	numeric_tgnr	True
csv_median/720834_18_C9.csv	720834_18_C9	720834-18	numeric_tgnr	True
csv_median/139097_18_B1.csv	139097_18_B1	139097-18	numeric_tgnr	True
csv_median/719895_18_F3.csv	719895_18_F3	719895-18	numeric_tgnr	True
csv_median/721379_18_G11.csv	721379_18_G11	721379-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_01.csv	BTS_Validation_E1_01	BTS-Validation	unmapped_other	False
csv_median/721186_18_E10.csv	721186_18_E10	721186-18	numeric_tgnr	True
csv_median/124121_18_A7.csv	124121_18_A7	124121-18	numeric_tgnr	True
csv_median/2019_02_21T14_04_15_E2_8.csv	2019_02_21T14_04_15_E2_8	2019-02-21T14-04-15	unmapped_other	False
csv_median/721294_18_A1.csv	721294_18_A1	721294-18	numeric_tgnr	True
csv_median/125418_18_G1.csv	125418_18_G1	125418-18	numeric_tgnr	True
csv_median/132924_18_D5.csv	132924_18_D5	132924-18	numeric_tgnr	True
csv_median/721965_18_C11.csv	721965_18_C11	721965-18	numeric_tgnr	True
csv_median/721680_18_E6.csv	721680_18_E6	721680-18	numeric_tgnr	True
csv_median/718877_18_E5_2.csv	718877_18_E5_2	718877-18	numeric_tgnr	True
csv_median/BTS_Validation_E3_06.csv	BTS_Validation_E3_06	BTS-Validation	unmapped_other	False
csv_median/720812_18_D5.csv	720812_18_D5	720812-18	numeric_tgnr	True
csv_median/143736_18_F10.csv	143736_18_F10	143736-18	numeric_tgnr	True
csv_median/129950_18_E11.csv	129950_18_E11	129950-18	numeric_tgnr	True
csv_median/721862_18_B9.csv	721862_18_B9	721862-18	numeric_tgnr	True
csv_median/713866_18_A10.csv	713866_18_A10	713866-18	numeric_tgnr	True
csv_median/721258_18_A6.csv	721258_18_A6	721258-18	numeric_tgnr	True
csv_median/2019_02_21T14_34_10_E2_8.csv	2019_02_21T14_34_10_E2_8	2019-02-21T14-34-10	unmapped_other	False
csv_median/720933_18_F11_2.csv	720933_18_F11_2	720933-18	numeric_tgnr	True
csv_median/721342_18_C9.csv	721342_18_C9	721342-18	numeric_tgnr	True
csv_median/145309_18_C4.csv	145309_18_C4	145309-18	numeric_tgnr	True
csv_median/721925_18_G7.csv	721925_18_G7	721925-18	numeric_tgnr	True
csv_median/721369_18_F8.csv	721369_18_F8	721369-18	numeric_tgnr	True
csv_median/721901_18_B3.csv	721901_18_B3	721901-18	numeric_tgnr	True
csv_median/720783_18_A11.csv	720783_18_A11	720783-18	numeric_tgnr	True
csv_median/720707_18_F7.csv	720707_18_F7	720707-18	numeric_tgnr	True
csv_median/102916_19_E6.csv	102916_19_E6	102916-19	numeric_tgnr	True
csv_median/720707_18_F6.csv	720707_18_F6	720707-18	numeric_tgnr	True
csv_median/118828_18_E5.csv	118828_18_E5	118828-18	numeric_tgnr	True
csv_median/141714_18_C7.csv	141714_18_C7	141714-18	numeric_tgnr	True
csv_median/721961_18_C4.csv	721961_18_C4	721961-18	numeric_tgnr	True
csv_median/105252_19_A6.csv	105252_19_A6	105252-19	numeric_tgnr	True
csv_median/720141_18_G3.csv	720141_18_G3	720141-18	numeric_tgnr	True
csv_median/722018_18_G5.csv	722018_18_G5	722018-18	numeric_tgnr	True
csv_median/64a02219_78d2_40f4_a7d6_a193ee5a12f0_G5.csv	64a02219_78d2_40f4_a7d6_a193ee5a12f0_G5	714049-18	uuid_mapped	True
csv_median/720783_18_A10.csv	720783_18_A10	720783-18	numeric_tgnr	True
